Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$351.799160,$350.733088,$398.900118,$396.343465,$419.686806,$455.740543,$480.756246,$465.377711,$465.855218,$494.582072,$503.567676,$482.442185,$448.965332,$423.403801,$359.286670,$335.014293,$343.934594,$392.879844,$405.696060,$321.338633,$452.276160,$657.993474,$712.099416,$670.261254,$667.281602,$644.502549,$707.967678,$757.692272,$774.569040,$756.425590,$720.473255,$843.464279,$944.417269,"$1,043.899886","$1,073.659339","$1,189.175999","$1,531.656475"
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,$93.718722,$96.252172,$82.460149,$87.929343,$98.908677,$102.382722,$105.539664,$130.197975,$161.027718,$187.923065,$177.546903,$211.820685,$255.333878,$297.937366,$335.496534,$294.499426,$281.216203,$268.298822,$215.011287,$263.711970,$208.831452,$238.795473,$277.541563,$284.196496,$304.707681,$637.091055,$633.680518,$646.268183,$619.043949,$632.771176,$663.168869,$610.199050,$619.593040,$583.404683,$544.620957,$464.639626,$379.862418,$310.957065,$596.629280,$618.959806,$615.973928,$725.092275,$857.858240,$772.124928,$796.631839,$705.477494,$686.557560,$647.385538,$561.649639,$611.671218,$640.676270,$632.001018,$683.324638,$722.875351,$704.030458,$772.151452,$840.010193
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$133.071689,$132.110892,$147.164743,$148.166102,$158.401428,$165.221282,$160.319435,$153.995520,$154.428471,$144.277220,$133.083449,$183.124076,$192.776440,$187.504199,$156.259691,$159.824654,$142.459123,$187.241344,$174.384061,$222.431999,$250.589846,$258.740073,$221.246025,$224.157422,$216.241160,$227.320015,$237.084720,$231.022950,$174.362478,$186.035226,$301.495571,$312.253566,$324.969900,$362.906159,$394.995798,$425.471889,$418.902079,$480.438602,$583.268306,$543.562469,$542.284101,$683.534476,$598.572626,$616.159929,$605.122546,$585.957013,$642.666390,$718.245738,$781.644368,$730.611432,$710.258133,$795.118605,$775.828966
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,$32.875965,$38.301787,$44.010328,$219.478436,$229.207640,$234.512141,$214.110159,$210.840701,$209.277117,$208.195347,$214.267650,$272.448337,$324.065635,$368.194969,$375.554529,$383.184721,nan,nan,$179.261124,$123.695649,$140.287919,$131.976982,$140.563177,$164.170237,$192.328245,$225.055053,$232.941810,$196.837730,$240.832676,$229.551620,$268.697483,$261.511902,$186.682400,$252.975284,$399.028144,$730.448784,$588.641608,$948.229598,"$1,527.056378","$2,031.419386","$2,395.845119","$3,146.518575","$5,337.614389","$9,502.858816","$11,140.190170","$13,776.903330","$19,849.717770","$14,398.770490","$14,905.514570","$18,659.416040","$18,756.425010","$17,644.594310","$16,804.924930","$9,788.983804","$8,035.307666","$8,410.397980","$8,719.186870","$7,317.390024","$6,327.598962","$7,506.667861","$7,053.467085"
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,$520.322744,$590.780055,$617.057758,$695.228624,$783.705881,$899.281239,$997.430467,"$1,068.114556","$1,154.438531","$1,324.058989","$1,494.387984","$1,652.325956","$1,899.675784","$2,502.814745","$2,828.748559","$3,153.235776","$3,390.544976","$3,886.374451","$4,694.633782","$5,705.949371","$5,893.661893","$5,380.267620","$5,579.234615","$5,019.878771","$4,852.565667","$4,813.711205","$5,656.505332","$6,564.884427","$7,598.028005","$7,846.678122","$9,600.185235","$10,188.369780","$11,176.458420","$10,401.983010","$11,091.283850","$12,959.324290","$13,749.115110","$13,427.832510","$13,472.137610","$13,249.663320","$12,072.929360","$12,549.036890","$14,177.572160","$18,518.378840","$21,995.477940","$22,560.147290","$24,821.936750","$28,863.973290","$32,127.983190","$29,828.756020","$26,716.648830","$25,483.882560","$21,912.998290","$21,787.787760","$21,616.710010","$18,083.877910","$17,923.966810","$18,582.089340","$19,756.990460","$19,144.284390","$17,658.947300","$20,192.596300","$20,732.052220"
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,$742.190775,$921.839729,"$1,073.521789","$1,169.367311","$1,214.550407","$1,299.392856","$1,342.509470","$1,460.913798","$1,667.678722","$1,859.291751","$2,137.293309","$2,366.486015","$2,694.183285","$2,807.745444","$3,014.874886","$3,069.679775","$3,032.231462","$3,151.102165","$3,288.223318","$3,499.527349","$3,715.720590","$4,198.715561","$4,512.224618","$4,840.684064","$4,821.784995","$4,992.441407","$5,435.151806","$5,470.603315","$6,308.665042","$6,295.281172","$6,790.634080","$7,343.445270","$6,810.440318","$6,760.974884","$6,775.749278","$6,900.765076","$7,205.254765","$7,726.378262","$8,379.621847","$8,849.513535","$9,309.261296","$9,574.310271","$9,887.920742","$8,437.536782","$9,010.512800","$10,016.208690"
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$1,498.276435","$1,876.504338","$2,196.714346","$2,860.280577","$3,432.706033","$4,257.912662","$4,844.656294","$5,713.962852","$7,235.516941","$8,480.761995","$9,483.102968","$8,544.098311","$7,813.651595","$7,988.178239","$7,198.708040","$7,760.834508","$11,271.333040","$14,554.352080","$16,397.950190","$16,813.741450","$18,326.928520","$18,315.315610","$18,768.826500","$16,797.357390","$18,124.100760","$21,665.830810","$21,422.462220","$19,145.614410","$20,496.579800","$20,170.322760","$19,004.003450","$19,275.432810","$20,652.841270","$27,459.873940","$32,023.683830","$32,489.727730","$35,458.252310","$39,780.945350","$44,366.787320","$44,918.844180","$43,988.528030","$47,186.880080","$45,936.959950","$47,535.491040","$50,485.227410","$44,536.356090","$48,181.874190","$50,765.695650","$54,545.299980","$53,309.579270","$54,693.511410","$57,116.413870",nan
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,$252.756171,$253.227290,$261.179134,$280.096636,$279.930465,$278.828139,$283.192725,$287.968047,$310.661745,$322.437529,$349.024976,$355.090371,$367.118881,$438.544851,$527.417697,$594.651804,$696.222016,$854.636644,$925.125745,"$1,027.083697","$1,143.440403","$1,217.264022","$1,200.249235","$1,212.716560","$1,234.702641","$1,233.080944",$892.292906,$850.218512,$915.398065,$955.113461,$845.314814,"$1,011.758990","$1,093.956561","$1,164.381773","$1,293.470011","$1,424.682543","$1,487.607658","$1,649.001602","$1,755.849582","$1,619.510736","$1,664.307712","$1,550.361845","$1,682.994501","$1,737.879287","$1,859.099338","$2,068.488161","$2,251.078833","$2,490.747774","$2,802.451459","$2,651.831609","$2,852.557652","$3,228.038140","$3,355.034599","$3,522.767541","$3,779.626042","$3,994.629085","$4,173.281303","$4,454.024661","$4,485.752384","$4,647.807340","$4,609.897258","$5,029.477338","$5,473.208741"
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$20,878.059580","$21,844.110540","$23,590.888030","$25,621.845160","$25,735.539700","$26,686.816820","$28,277.432080","$29,335.277680","$30,011.218580","$30,087.715590","$31,642.146260","$32,318.890900","$33,483.941440","$34,522.377930","$35,052.807910","$35,663.025040","$35,902.725900","$37,752.633080","$34,780.861660","$35,904.863550",nan
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,$297.586044,$315.750055,$322.319570,$283.159408,$306.269941,$327.949859,$344.830736,$370.596670,$334.967713,$358.231346,$379.717579,$395.081131,$395.267762,$420.690976,$588.252619,$663.624333,$603.063089,$590.876017,$659.737266,$684.896486,$775.145982,$731.521545,$618.234850,$628.662559,$563.953167,$586.910046,$656.663482,$464.304126,$545.586380,$504.424098,$530.817521,$468.398022,$501.441804,$607.746343,$721.603390,$826.973370,$936.084326,$991.958551,$948.240423,$916.546381,$938.893298,$937.297990,$955.030210,$976.993262,"$1,036.019877","$1,085.784887","$3,138.082204","$3,609.908515","$4,011.386897","$4,213.816229","$4,589.872490","$4,960.004726","$5,461.390076","$5,576.250215","$5,495.377084","$5,668.429765","$5,905.380196","$6,220.978568","$6,094.909837","$6,477.296726","$6,863.074346","$9,998.544311","$18,989.790200"
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,"$1,371.948030","$1,434.672258","$1,528.872347","$1,626.201027","$1,753.719923","$1,882.595854","$2,042.742623","$2,168.841160","$2,327.368044","$2,534.538700","$2,741.907995","$3,008.293256","$3,454.038744","$4,138.567884","$4,622.314060","$5,110.506549","$5,521.846182","$6,201.455689","$7,369.433859","$8,448.257447","$9,359.320180","$9,425.204129","$9,267.697926","$9,502.965699","$9,848.510765","$10,273.953400","$12,391.512690","$14,264.525220","$15,949.348920","$16,565.944190","$18,476.885080","$19,381.697470","$20,675.668800","$20,673.903950","$22,096.629930","$24,375.988840","$24,420.114760","$23,844.409230","$23,781.408120","$24,825.548240","$25,191.046010","$24,790.159600","$25,689.105290","$28,619.195980","$31,668.283490","$33,273.293270","$34,886.167980","$37,890.903310","$40,040.829300","$37,226.650300","$38,764.446900","$41,681.642350","$41,480.202770","$41,752.800060","$42,410.748260","$39,815.140250","$40,436.361940","$42,079.917940","$44,530.380060","$44,727.734600","$43,437.894310","$48,351.072070","$49,430.329360"
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,$424.056554,$436.754412,$487.821134,$565.727810,$629.591526,$676.805507,$685.926614,$723.239226,$714.482970,$825.523449,$960.031961,"$1,106.469717","$1,384.734346","$1,893.181242","$2,144.614817","$2,252.127093","$2,850.014610","$3,429.420276","$3,923.971658","$4,569.484154","$5,700.431727","$5,991.284531","$6,133.767237","$5,595.260810","$6,208.226159","$6,542.973528","$7,434.998938","$9,071.390765","$10,609.745640","$12,097.749310","$13,485.631450","$15,465.925190","$17,976.468090","$20,395.561310","$22,502.531210","$23,497.391060","$24,818.301630","$27,330.092180","$25,808.859880","$25,091.666600","$25,756.773970","$25,230.378090","$24,665.837290","$23,977.173410","$24,928.100370","$26,649.636580","$28,224.093950","$30,593.952480","$31,515.527860","$30,697.538390","$32,550.137890","$35,142.487930","$36,730.797770","$38,403.777710","$40,315.372220","$42,432.161970","$43,734.198070","$46,160.429790","$48,537.566890","$48,359.003250","$46,109.229990","$49,764.793120","$48,983.623800"
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,$161.477559,$166.454198,$176.021652,$180.887486,$195.759934,$211.631956,$222.244853,$234.779472,$246.589569,$247.280946,$259.814651,$254.925805,$271.647682,$299.502776,$329.822138,$347.811987,$404.220430,$485.161511,$872.372130,$967.659688,"$1,050.336302","$1,038.031037","$1,062.469765","$1,081.906930","$1,153.309541","$1,202.937560","$1,257.389759","$1,332.517655","$1,235.365479","$1,105.556187",$974.229484,$894.510209,$924.959677,$896.283690,$821.216148,$919.937993,$872.581838,$933.755708,"$1,009.162705",$990.297834,"$1,079.605666","$1,118.940894","$1,119.424251","$1,142.811372","$1,201.247505","$1,289.823137","$1,409.579723","$1,559.886044","$1,713.418134","$1,762.349160","$1,874.271704","$2,053.959731","$2,107.345481","$2,064.550519","$2,164.424516","$2,257.225284","$2,295.536231","$2,403.306094","$2,457.686012","$2,519.366193","$2,354.121480","$2,771.722616","$3,040.173080"
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,$105.794012,$105.833660,$112.449501,$132.810007,$115.457953,$131.516797,$139.669615,$133.102029,$137.395622,$148.736347,$151.502563,$158.528989,$167.950437,$201.903961,$233.957921,$260.097666,$268.738253,$307.491215,$353.411567,$379.400426,$403.408330,$387.762252,$373.241661,$347.695790,$340.138036,$329.132484,$368.536502,$394.645003,$405.509750,$403.033760,$453.925419,$480.472374,$351.539673,$353.259371,$290.485257,$329.711392,$348.288982,$353.141333,$362.449380,$354.208531,$373.726147,$353.713922,$371.742371,$408.607542,$457.004179,$509.586226,$584.665649,$679.631380,$786.961555,$773.541467,$831.132251,$906.809494,$912.773778,$986.931456,"$1,018.505993",$961.059123,$978.109791,"$1,051.220700",$973.033541,$980.443937,$964.916376,"$1,043.679630","$1,097.051659"
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$4,930.337203","$5,298.886377","$5,330.327366","$5,711.485932","$5,267.512207","$4,952.377753","$5,364.010241","$6,219.473213","$8,192.322633","$9,723.381024","$10,446.360440","$11,489.391270","$13,728.521010","$15,857.712250","$14,387.656640","$13,664.208840","$14,623.990530","$13,410.820810","$13,949.121770","$13,970.983230","$12,071.090960","$12,550.708860","$13,562.144050","$15,003.140680","$15,086.211740","$14,236.535250","$17,747.789290","$18,413.234680"
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,$70.027548,$68.193837,$69.612673,$71.534401,$77.515288,$82.644604,$84.758310,$83.272693,$81.517127,$85.240573,$70.756954,$76.115779,$76.651556,$94.480141,$112.390858,$132.967513,$168.315289,$177.879559,$179.454735,$195.180173,$245.064530,$256.831494,$250.813075,$270.702010,$296.768003,$321.733641,$363.602311,$314.549819,$393.369891,$403.328252,$447.096290,$491.584463,$313.238799,$255.685973,$289.546186,$368.847086,$374.169326,$421.841642,$461.971439,$506.000222,$814.997920,$743.911273,$716.482616,$575.556830,$679.280054,$771.535003,$824.358052,$979.599641,"$1,089.576355","$1,191.802935","$1,204.862055","$1,306.845319","$1,356.172777","$1,452.313548","$1,454.649175","$1,405.714786","$1,313.186095","$1,389.358623","$1,489.578406","$1,345.475055","$1,283.141228","$1,823.742224","$1,748.257132"
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"$3,350.258323","$3,735.105820","$3,873.987723","$4,173.373024","$4,494.707624","$4,525.040091","$4,596.183443","$4,744.213002","$4,793.477848","$4,624.282203","$5,276.033189","$6,655.333009","$8,419.432122","$10,301.701700","$11,223.399300","$11,489.560870","$13,940.906750","$15,772.327030","$13,077.307620","$13,217.504600","$14,234.471580","$12,984.836570","$13,715.070360","$14,294.258420","$12,717.038600","$13,104.699550","$14,621.239600","$16,425.205030","$16,786.213640","$16,125.609410","$18,772.141110","$18,463.208520"
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,$164.280860,$160.722644,$161.836062,$169.579170,$187.818093,$201.353040,$203.079782,$203.783905,$210.376140,$229.437038,$243.923182,$260.114507,$286.292496,$362.969577,$447.897113,$474.318914,$504.178588,$560.548684,$609.543047,$697.340099,$810.824793,$858.599652,$834.082418,$805.984144,$821.670551,$837.475170,$857.204661,$866.309300,$910.636237,$931.962187,"$1,053.268517","$1,001.465377","$1,037.584953","$1,098.428755","$1,179.057998","$1,313.828119","$1,415.159925","$1,480.183416","$1,419.076498","$1,364.557528","$1,467.061510","$1,467.853387","$1,473.302167","$1,638.368857","$1,931.674832","$2,284.613072","$2,681.639623","$3,298.166037","$3,918.607266","$3,762.433909","$4,529.801361","$5,309.500303","$5,583.262876","$5,827.251601","$5,959.811930","$5,524.939798","$5,513.372018","$6,033.405894","$6,363.722854","$6,450.760199","$6,170.422732","$7,275.454626","$7,658.320887"
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,$152.861457,$150.586793,$152.542497,$160.684022,$174.295168,$187.486987,$190.232846,$190.337415,$196.252452,$214.060640,$229.506505,$241.912167,$263.666534,$329.696119,$409.062557,$437.958629,$462.495497,$511.306568,$556.627507,$635.490771,$738.483293,$814.327855,$783.598308,$739.273716,$741.828191,$753.258596,$767.104886,$778.154340,$809.565209,$825.042508,$930.017306,$889.931937,$907.316575,$950.399312,"$1,010.863218","$1,125.460265","$1,212.026788","$1,263.099741","$1,212.704755","$1,168.539175","$1,254.879278","$1,251.194863","$1,258.215359","$1,393.833999","$1,636.296314","$1,925.900518","$2,255.215139","$2,750.813495","$3,256.882986","$3,124.360069","$3,733.395738","$4,312.792115","$4,518.830469","$4,713.754263","$4,823.227179","$4,473.545245","$4,455.013341","$4,839.281743","$5,076.884407","$5,131.966716","$4,895.974989","$5,712.357790","$5,988.572797"
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,$97.351448,$100.133638,$104.899444,$114.012381,$108.741996,$119.701211,$126.347366,$124.232237,$127.221478,$139.027862,$157.346173,$154.056589,$157.094984,$177.371470,$230.321313,$267.678098,$270.772166,$288.308074,$317.967203,$359.422881,$417.963575,$594.737770,$544.539441,$446.087851,$403.283277,$400.624459,$394.984150,$414.121004,$399.590980,$394.351550,$437.585729,$448.806792,$396.902999,$376.856282,$366.112679,$411.533363,$451.099818,$458.633516,$456.771921,$459.317297,$496.815031,$486.934950,$510.209353,$554.617732,$635.387384,$725.622433,$847.332537,$967.128415,"$1,128.303904","$1,098.428475","$1,239.076764","$1,231.982294","$1,267.391891","$1,348.338145","$1,423.486805","$1,361.632773","$1,358.886329","$1,390.170316","$1,410.165810","$1,427.769012","$1,371.129176","$1,461.610160","$1,528.972799"
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,$100.212992,$104.671819,$109.221800,$112.729183,$119.920831,$126.888415,$134.464884,$131.673161,$135.393917,$150.855412,$201.926922,$182.712435,$199.854739,$207.486541,$290.874147,$325.128912,$381.049854,$389.954956,$411.410245,$489.592891,$606.407517,"$1,125.322992",$994.229512,$731.767946,$610.102299,$594.606290,$519.734590,$515.570784,$513.379742,$480.222607,$514.373907,$501.924007,$491.268544,$430.538276,$421.202171,$480.788171,$516.504476,$513.607656,$494.020763,$502.909569,$557.376615,$541.580214,$582.978597,$640.786108,$760.511223,$888.883408,"$1,093.289683","$1,231.331082","$1,421.451194","$1,315.457621","$1,512.221665","$1,699.056456","$1,833.522756","$1,954.033184","$2,083.535952","$1,930.750224","$1,818.752493","$1,751.916646","$1,875.798613","$1,874.584627","$1,720.741224","$1,842.031993","$1,930.612819"
